timefield,date,class,subclass,province,city,district,rank,name,id,passage_count,read_total,read_viral,read_average,tops_total,likes_total,forward_total,WCI,avatar
day,2024/10/7,科技,,,,,76,销售与管理Plus,Marketing360,3,21570,17151,7190,29,51,354,931.47,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4RhV2AYYvYZU8pWrQGP3Cv4v5oZQGS50Ugic8wXgnxibIw/132
day,2024/10/7,科技,,,,,77,南京移动,cmccnj,2,33516,32740,16758,8,9,72,929.58,http://wx.qlogo.cn/mmhead/7SPO0mRJt6CNxbDq7wV0ePxicr5gIDN0UGM0n8icTwWayHx3SD6icdlGs4NSoCqMdCr7e8ib4CILtKc/132
day,2024/10/7,科技,,,,,78,warfalcon,read01,1,27929,27929,27929,2,26,93,929.18,http://wx.qlogo.cn/mmhead/Q3auHgzwzM443wzZskICEHH1NZSMKPOQDKMEib7ficmGCU7HfUQAPCcQ/132
day,2024/10/7,科技,,,,,79,猿大侠,yuan-da-xia,3,31398,23588,10466,3,39,211,926.59,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4ClBSPs3ugIW2HGHoMnKYSh75Yicn41B6v1RG0K7u0Vgw/132
day,2024/10/7,科技,,,,,80,二丫小妙招,eryamiaozhao,5,18345,10801,3669,149,251,349,926.52,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5fxKnVnxBHJXbsujarltB2jbXibNr8dHl3JwrsBnxYaTg/132
day,2024/10/7,科技,,,,,81,电商头条,ecxinwen,2,17070,14039,8535,156,170,97,922.59,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7Ggf02c0vK0icRvzA4TJaroXiaC1AHstStsHvqIrvyyUzw/132
day,2024/10/7,科技,,,,,82,杭州移动,hangzhouyidongweixin,1,17526,17526,17526,57,125,45,920,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4VZM7OuyndvtAe5ckmKeqVCLRxzEEgecWeJ7wxTJaLNA/132
day,2024/10/7,科技,,,,,83,果粉俱乐部,cxkj-001,5,33625,18291,6725,38,61,76,919.18,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7YZLbzaCCMFvAxiaaP4nKg9yrSca34a7ADtenYoTx1qvw/132
day,2024/10/7,科技,,,,,84,毕老师说,BiLaoShiShuo,8,40744,39492,5093,7,27,142,915.27,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5pncDql3SGnrxoH50ysJmj1QhkbFehsWsnicdRN7ia67fw/132
day,2024/10/7,科技,,,,,85,芯榜,icrankcn,8,25168,23551,3146,19,68,393,911.81,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4PBnXdM8QxOZKib4zDoUm1IgPn7Fe3ETQcBX0YeibklzYg/132
day,2024/10/7,科技,,,,,86,李药师谈健康,Jnpharmerlee,3,15204,10182,5068,29,93,777,906.31,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4cZCyvkhcl7iaicJtF5JzVyiacBCWgdINCckX1gpbZR2Arw/132
day,2024/10/7,科技,,,,,87,ShanghaiLOOK,shanghailook2018,3,14835,10789,4945,29,75,653,904.25,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7NPCRMtiaeXe36t8Wnma40tzPoW9d0GzFf8WPa30d4Flg/132
day,2024/10/7,科技,,,,,88,四川邮政,sichuanyouzheng,1,10611,10611,10611,9,34,1317,901.52,http://wx.qlogo.cn/mmhead/Q3auHgzwzM45oCxM9SQaF8lbyw22vlBvRUdq35VwKCRkYFBdTDkzNw/132
day,2024/10/7,科技,,,,,89,俏妃张帆,aishan201303,1,6330,6330,6330,113,171,1674,901.1,http://wx.qlogo.cn/mmhead/LIUI5tJGiauCH8VVs9WjpqSibMU4suK1hBakSNJ8sN8qTBApY20ic2tE3nTGc8ogBuuv0GwMnWm7nM/132
day,2024/10/7,科技,,,,,90,插座APP,chazuomba,1,14871,14871,14871,9,46,232,900.26,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5uib3LUT4iaZxOozYPia4sucgWMSznSe6vjwDyjIjzE9h7g/132
day,2024/10/7,科技,,,,,91,凤凰大健康,phoenixsuperdoctors,2,14176,11059,7088,28,59,404,896.26,http://wx.qlogo.cn/mmhead/Q3auHgzwzM552fbdW2hqMMicIAstchcAO4urkRguxzWibzhsKBAGd4LA/132
day,2024/10/7,科技,,,,,92,放毒,iFangDu,3,22767,15149,7589,12,60,142,895.69,http://wx.qlogo.cn/mmhead/Q3auHgzwzM60d1RiaibgWicbajkoa7e1LQzh5CuAXoROarnCuYgjYVYtA/132
day,2024/10/7,科技,,,,,93,雷科技,leitech,8,25952,15730,3244,24,91,179,891.55,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5fUsyHdQBVrKlpnmLV6HKfMsEdNSy1lwrm8ZEHzjVLiaA/132
day,2024/10/7,科技,,,,,94,医路向前巍子,yiluxiangqianweizi,1,8019,8019,8019,54,185,592,890.32,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7Vj7h0pmUYLteFD9iaQ4FXMVx8UGbB6kkIFiaH2MgzOqxA/132
day,2024/10/7,科技,,,,,95,极客公园,geekpark,2,15662,15661,7831,15,70,247,889.07,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6dnlEsZXOPTtkZpEYHJ3nvUviaGTbLGUj4VRaq3vra2icQ/132
day,2024/10/7,科技,,,,,96,玩机鸭,wanjiyatv,4,20780,17065,5195,17,40,238,888.69,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6oaBSm2wKrMkE1aPeCDhIOyAUrwiaJNQFFycl8ZodzMcQ/132
day,2024/10/7,科技,,,,,97,京东,jdsc360,1,11166,11166,11166,13,39,477,885.86,http://wx.qlogo.cn/mmhead/FrdAUicrPIibeoSZe34vbXNxSVjicf8fdoXPTEAbw1A5Hhic3mEoIFoLgwWU4vKTnmMz1oAnEEFwzps/132
day,2024/10/7,科技,,,,,98,漳州移动,zzcmcc4G,2,23432,21540,11716,5,12,92,878.1,http://wx.qlogo.cn/mmhead/ofvnGicEPbfTD2T47H9kpFsM7eWsSCiaChYeCXeZZrsK0BicJQc4NKFaCC8WPNhTnLdjrghu68YuBs/132
day,2024/10/7,科技,,,,,99,财闻私享,caiwensixiang,1,7967,7967,7967,58,228,355,877.49,http://wx.qlogo.cn/mmhead/Q3auHgzwzM63A8sEbmWHvjsKbcYOOpCwsfwGXFggs3TgUOCo2FlfEQ/132
day,2024/10/7,科技,,,,,100,京东客服首席面试官,JDSQHR,1,17786,17786,17786,2,16,160,874.36,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7wGlRTPABY0CTJQg6d4ciag3rxxElk5DgrGElpCnOXIOw/132
day,2024/10/8,科技,,,,,1,科普中国,Science_China,11,379324,330000,34484,1253,3862,16401,1629.67,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5WNT3fIqrOcJkUbiczhaVeeuknDIcdWyc3WEyMt2x2W3w/132
day,2024/10/8,科技,,,,,2,中科院物理所,cas-iop,4,207604,190000,51901,1074,3531,20194,1590.99,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6k5w49ic4tJ8gaZ0YKXPPyibiaNh47hgvG7UPHxpelrzQicg/132
day,2024/10/8,科技,,,,,3,差评X.PIN,chaping321,5,280495,100000,56099,552,3324,5071,1540.25,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6xLSHsmQn0ic8G4pgHC54jfUw9WiajH8CctzZibLzx4MMBg/132
day,2024/10/8,科技,,,,,4,知识分子,The-Intellectual,1,100000,100000,100000,648,1230,15086,1505.98,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4lnbnbLlRUxicmyXia8Su6qtGs9IPYwrV7icXiaUTiblmGycw/132
day,2024/10/8,科技,,,,,5,新智元,AI_era,6,182334,160000,30389,365,795,8730,1463.78,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5Ge0ZibsJqTzd6HdTSHcydlic4TnsmpJicUrIlicD1L9ficFw/132
day,2024/10/8,科技,,,,,6,星图金融研究院,SIF-2015,1,100000,100000,100000,359,1001,3438,1429.72,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5sa6GDsELj5abMasyp9uZicAKRTSpaCBX4228SDe9eA6Q/132
day,2024/10/8,科技,,,,,7,机器之心,almosthuman2014,6,135228,120000,22538,387,854,10725,1427.16,http://wx.qlogo.cn/mmhead/Q3auHgzwzM75UiawQgcdqOcmtYS7Jibug9J7dskxkNicGiadtdKl7mLyiaw/132
day,2024/10/8,科技,,,,,8,warfalcon,read01,1,92280,92280,92280,99,888,6650,1408.75,http://wx.qlogo.cn/mmhead/Q3auHgzwzM443wzZskICEHH1NZSMKPOQDKMEib7ficmGCU7HfUQAPCcQ/132
day,2024/10/8,科技,,,,,9,刘晓博说财经,liuxb929,1,83806,83806,83806,190,849,4285,1388.69,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4ZEPcudJjHicib0ZTUdvhxXSicicnapVcrZbBAJOy8m7wWVw/132
day,2024/10/8,科技,,,,,10,支付宝,Alipayvoice,1,97740,97740,97740,102,648,1263,1350.82,http://wx.qlogo.cn/mmhead/qbvaL9taELv4kIrAF1lIBac6icpvp3FTGJtuIuGW7B42qGfySgHyPS7v4BElH3x8wDhAPpJzYjs4/132
day,2024/10/8,科技,,,,,11,量子位,QbitAI,6,106638,89700,17773,298,658,5394,1341.3,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6PqxX9Yx8MibJ3nial8ialvVrRs3PxhCJm7eWgR7vFrowLA/132
day,2024/10/8,科技,,,,,12,好奇博士,haoqi238,1,85438,85438,85438,139,1011,1212,1339.17,http://wx.qlogo.cn/mmhead/Q3auHgzwzM68ias56Nr7T5Yic6Z5C5PSdtOaLCVWpzCGTNJmua5OSpXg/132
day,2024/10/8,科技,,,,,13,一亩三分地Warald,Warald_1point3acres,2,128268,100000,64134,57,321,1594,1337.42,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7SBOE7cyqILwB2hsHuwvFxeWMxA5gbnbPBJ4fdiaU8ictg/132
day,2024/10/8,科技,,,,,14,科学大院,kexuedayuan,2,82554,82554,41277,203,715,2068,1321.29,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4rF2WTREvpHEFIIicVIiaEibEl0zPxPciclJHKKuMVsPhPFg/132
day,2024/10/8,科技,,,,,15,投资界,pedaily2012,4,118676,100000,29669,99,251,2785,1321.07,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7pfHR5JXkBNKYBgJZZr28Y0PTT5dSIF3hX6V0E8picZLQ/132
day,2024/10/8,科技,,,,,16,笔吧评测室,bibacps,4,159552,100000,39888,47,548,1042,1313.53,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4ojOCibjH5nkUR5U8fibxuqTOIxD3MgB6MIhyCvVn0SHLQ/132
day,2024/10/8,科技,,,,,17,张丽俊,zhanglijunCherry,3,75675,70354,25225,217,548,4530,1309.98,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5guFR4gpLjEk3H0HHWTajIDA1wbzj8WCZxqWvV5aPEvQ/132
day,2024/10/8,科技,,,,,18,京东黑板报,JDBlackboard,1,66145,66145,66145,60,133,4799,1296.43,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6rXYicavU3wL63C2lJhdrnxh94mc8q32k1Rm0o3AHFsPA/132
day,2024/10/8,科技,,,,,19,HarmonyOS,HarmonyOS-official,1,62980,62980,62980,158,640,1776,1295.9,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4xNkmUuecTCy5eYGYfnnvePibCaYVVm2RbHdr0KMX9AVQ/132
day,2024/10/8,科技,,,,,20,请辩,luojiyingshang,1,51124,51124,51124,165,739,4000,1292.99,http://wx.qlogo.cn/mmhead/Q3auHgzwzM56MWtVJeA1ia3ZCeBsfmNkX0Awn15AdSZuicfzz0WDDbMA/132
day,2024/10/8,科技,,,,,21,象屿集团,i-xiangyu,1,56805,56805,56805,78,631,3285,1284.87,http://wx.qlogo.cn/mmhead/Q3auHgzwzM72ic9CYtxkicBMibc6YNghBHWwCmib3bbMeyQwgib9w4rKiaYA/132
day,2024/10/8,科技,,,,,22,刘润,runliu-pub,4,70952,55739,17738,218,535,4508,1275.68,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5XkXuPCs4YMaek3hDRzVA8l10c5l93dQbcnL6DVVfwFQ/132
day,2024/10/8,科技,,,,,23,京东物流黑板报,JDkuaidi,1,70022,70022,70022,40,309,1282,1260.77,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5xzUDib1jReyicvVtUNuSYs7LJWPZDH9ZScyC70DxSxk9g/132
day,2024/10/8,科技,,,,,24,S叔Spenser,spenserandhk,2,53544,48668,26772,110,292,3757,1236.98,http://wx.qlogo.cn/mmhead/CJ35Z2cnZA306qUGAb8kQ4ajBx16JTSaRYd59Lat1uXdFVWHVGHFDR71dryCGSWvlEgSwzkz02M/132
day,2024/10/8,科技,,,,,25,医路向前巍子,yiluxiangqianweizi,1,45691,45691,45691,168,440,1585,1232.19,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7Vj7h0pmUYLteFD9iaQ4FXMVx8UGbB6kkIFiaH2MgzOqxA/132
day,2024/10/8,科技,,,,,26,微信派,wx-pai,1,55446,55446,55446,113,289,665,1218.68,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7Xb5Qbdia5AuGTX4AeZSWYlhEIfGED63re6ibJHl6Wylcg/132
day,2024/10/8,科技,,,,,27,APPSO,appsolution,4,72692,66666,18173,167,299,1083,1209.61,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5nbURBZYkjq2GO3z9seWGPZolkwO4ROvphqbAksKqUSw/132
day,2024/10/8,科技,,,,,28,壹观察,guancha01,1,33297,33297,33297,241,600,2005,1199.54,http://wx.qlogo.cn/mmhead/Q3auHgzwzM447jcKdX44oxsUoMJTnVtsEJguMSib6ARej0yhmKWbdYw/132
day,2024/10/8,科技,,,,,29,赛先生,mrscience100,5,64045,56627,12809,121,330,2412,1194.6,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4AceicjMKOkBo7VkL7n2or0nKnxPQllvFaJw9bP4X7iaUQ/132
day,2024/10/8,科技,,,,,30,饶议科学,gh_481ee48e3261,1,45761,45761,45761,63,269,822,1180.43,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6bjCLJzZHx5rLexSNPJyiaU9dmAZbQG7fUIrmjZQrST0g/132
day,2024/10/8,科技,,,,,31,首席营销官,cmo1967,3,57492,52460,19164,120,238,685,1168.37,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4nLHkDOR2PiaxblFH5wBDIn7Bl9DhZiaZl8EDJI8YKVvOw/132
day,2024/10/8,科技,,,,,32,销售与管理Plus,Marketing360,3,50226,39232,16742,56,143,2699,1164.85,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4RhV2AYYvYZU8pWrQGP3Cv4v5oZQGS50Ugic8wXgnxibIw/132
day,2024/10/8,科技,,,,,33,麦杰逊,wy-xcs,1,33127,33127,33127,170,525,710,1152.33,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6t6yMRK34iabLe1FYQtxXyXDUmjYxq8Dm0HfcMCy1kCZg/132
day,2024/10/8,科技,,,,,34,正和岛,zhenghedao,4,77216,37078,19304,53,95,819,1149.44,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7PXCqiaXuY6v5DbCrSnmW4ZFvz6pquqlKC49Ria4hyVsqg/132
day,2024/10/8,科技,,,,,35,科技每日推送,apptoday,5,91180,71511,18236,23,109,371,1142.46,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5VP8rbv4fBibDLRoibcezeC7aMx2qs4hfUWtw8Cp6PDZ7Q/132
day,2024/10/8,科技,,,,,36,插座APP,chazuomba,1,31782,31782,31782,74,212,1449,1140.32,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5uib3LUT4iaZxOozYPia4sucgWMSznSe6vjwDyjIjzE9h7g/132
day,2024/10/8,科技,,,,,37,清单,eqingdan,1,40977,40977,40977,33,91,854,1134.56,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6aVo9ZPDpHV0xyAzIApJxWSlejicUX2RWBZTlCpW10EIw/132
day,2024/10/8,科技,,,,,38,中国移动,cmccguanfang,1,41145,41145,41145,44,128,514,1128.27,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6MGvHqlwLPbuAk5WkYYsDDumQTtm7L4SJqWxm5beEvBQ/132
day,2024/10/8,科技,,,,,39,创业邦,ichuangyebang,11,77165,66901,7015,47,137,1210,1123.92,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6vhxhibJ7XicXGWq4dpTbTpET3KcNoHZ0jrAMEibqKgReUg/132
day,2024/10/8,科技,,,,,40,PerfectDiary完美日记,Yatsen-PerfectDiary,1,28394,28394,28394,190,338,596,1117.19,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5iaRLL5tk4fHrqycwKDRjTQGBOprv5UfkmMQZWfJ1Pibtw/132
day,2024/10/8,科技,,,,,41,大米评测,damipingce,5,79655,39205,15931,29,265,351,1116.62,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4tqYFxX6GITfReInXxqbqSOC89muwicd7M3VsrcGdRqkg/132
day,2024/10/8,科技,,,,,42,网罗灯下黑,wldxh8,3,45246,35652,15082,61,438,552,1110.55,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5Mc7vNJ3j9ofuVwYKxp1ShnynZZuMvmRRia6h5JsOSK9Q/132
day,2024/10/8,科技,,,,,43,融通金,rongtongjin,8,109352,100000,13669,6,46,208,1099.1,http://wx.qlogo.cn/mmhead/SQd7RF5caa2L81DTbGEAIsHkVibBUeNJkqzVLjYkrb0L16mXVlBXlnr9VriaRrYWPQLqa9RjDQpia0/132
day,2024/10/8,科技,,,,,44,蜜蜂惊喜社,gh_0a84dddbde0e,3,85794,59091,28598,5,28,279,1090.28,http://wx.qlogo.cn/mmhead/0wRpPfN90ibBZx8dv19PYEEv3nibtpbK6oZ5xc0fdt1turZTujyGibicKW3ibUaHhScP4icq2Fcp8gHibY/132
day,2024/10/8,科技,,,,,45,中国联通,chinaunicomguanfang,1,30659,30659,30659,51,123,588,1087.94,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5lJI8SJE0B5ww3SaOL3n0IWaRY38iae9gMmNcW81qNtyg/132
day,2024/10/8,科技,,,,,46,小北的梦呓,guxiaobei365,1,27578,27578,27578,19,464,988,1086.74,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4ysqLzWIwRlkZsCNbiczmofjJJEekficqgayJnPEkxSj7A/132
day,2024/10/8,科技,,,,,47,郝小亮,haoxl1125,1,40688,40688,40688,15,71,353,1083.13,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7DCaBxUfwbNEIVURNKib9zib2Nxsdpd8icH3pBENPCvNWFA/132
day,2024/10/8,科技,,,,,48,vivo官方商城,vivo-shop,3,31197,30025,10399,168,368,600,1079.2,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4S8WKAib2Xuc7kX69tibxQNX9qgQ7KZdQZaShiatHzibw5dg/132
day,2024/10/8,科技,,,,,49,金错刀,ijincuodao,4,51264,44363,12816,34,120,355,1074.03,http://wx.qlogo.cn/mmhead/Q3auHgzwzM77y7ECjjZYrvsic1OfzmNQROjibDG9T52vOYxy1ibwLJ6Yw/132
day,2024/10/8,科技,,,,,50,放毒,iFangDu,3,57213,55727,19071,16,46,252,1070.03,http://wx.qlogo.cn/mmhead/Q3auHgzwzM60d1RiaibgWicbajkoa7e1LQzh5CuAXoROarnCuYgjYVYtA/132
day,2024/10/8,科技,,,,,51,电脑吧评测室,diannaobar,3,56652,28148,18884,27,222,221,1069.02,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6TX2iah7m9pwj9kCaSBqJqVfkseQc32krPXd43HSQwWDg/132
day,2024/10/8,科技,,,,,52,中国航天科工,casicnews,2,24464,20848,12232,96,314,1109,1062.24,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4xM5NVaicktibSRs3rH8JM7pzCM1cnicBNiaktpL5WqiaxDew/132
day,2024/10/8,科技,,,,,53,iNature,Plant_ihuman,9,45180,36377,5020,39,90,1728,1061.52,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7x9OJ5ib6cmaFd4PWsEr6zA1GP4Wb2iabI6klcD5EE8goA/132
day,2024/10/8,科技,,,,,54,创业家,chuangyejia,3,34935,33761,11645,31,76,896,1055,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7kCAKFeNBzFh8CrzNdUiaricpt46Ng7amRkibe8PTiaWu3GQ/132
day,2024/10/8,科技,,,,,55,AI科技评论,aitechtalk,2,25238,22897,12619,53,98,1299,1047.08,http://wx.qlogo.cn/mmhead/vsACyXq1DBjCOrmw18tZIlDNuAEbym0xrLKNVFpHAejcGxDPwqPLCx7D8qia4IOFbPRjoeKdcCL0/132
day,2024/10/8,科技,,,,,56,终身黑白,zshbtz,2,22140,16781,11070,217,746,545,1045.75,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4TPWC8lswPibFQeHT1EoHK3IM0DIBFfY7ebd10Mu11CUA/132
day,2024/10/8,科技,,,,,57,行业研究报告,report88,8,37696,25535,4712,101,188,1040,1043.82,http://wx.qlogo.cn/mmhead/Q3auHgzwzM695weMrvU2HGzr5WMWTTx9HvbOr3VQJKTpMca821CSrA/132
day,2024/10/8,科技,,,,,58,黑马营销,heimayingxiao1,2,36256,32238,18128,38,149,224,1041.24,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5wN15HicLNxv1UFuM32I2Bqdnibt1UiaHR0mBAq0cDicUvVg/132
day,2024/10/8,科技,,,,,59,躺倒鸭,tangdaoya,4,50104,35302,12526,16,90,236,1030.04,http://wx.qlogo.cn/mmhead/Q3auHgzwzM47LqXbpbcqtibnBTkms7ic9m1iawbPJHazG9lsm3HgbC1sA/132
day,2024/10/8,科技,,,,,60,中国电信,chinatelecom-189,1,24251,24251,24251,39,135,357,1029.9,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6OhntIWrc5QGlx9M8SemicPHDP0qSBRCibibvDCpia3kN3Cg/132
day,2024/10/8,科技,,,,,61,吾优,wuyouaxian,1,34260,34260,34260,18,111,120,1029.31,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5Oabr846a9z3JZkH5icxHtA91SMCRoqiaZfzxdyK4IzKqw/132
day,2024/10/8,科技,,,,,62,营销兵法,lanhaiyingxiao,2,40236,35772,20118,86,140,59,1025.88,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4wZnRHGLKD9Diad4zxcTwmlC0FEKI1MBXIoIRxPCAdXpQ/132
day,2024/10/8,科技,,,,,63,ColorOS,OPPO_ColorOS,2,24718,20973,12359,72,306,421,1023.82,http://wx.qlogo.cn/mmhead/VNMic85jx3X5Or0Ts2VMW6UC4Rzx7KOHHeqPgDAQsWXgfIuG4v534AO8IZ3TcZhPkgfg67ol2vJ4/132
day,2024/10/8,科技,,,,,64,砺石商业评论,libusiness,2,24508,22831,12254,69,104,599,1022.29,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7xjhI0EDrhC5bYcATw75DkRiaEibtEu4KxpZTYAYFEelRQ/132
day,2024/10/8,科技,,,,,65,京东PLUS会员,plus201611,2,54112,40070,27056,10,15,123,1017.37,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6Bl6icEylYibusGnb2SDeG1CN8kozzP1mefgdYqlzTbzGg/132
day,2024/10/8,科技,,,,,66,电动知家,ev_home,8,62448,8686,7806,13,67,680,1016.88,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4j2D7PhCeTia74vSNeaUPoicI0Jyz3N8A1VEj5MMTjEvlA/132
day,2024/10/8,科技,,,,,67,ShanghaiLOOK,shanghailook2018,3,22578,20331,7526,39,77,1977,1016.13,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7NPCRMtiaeXe36t8Wnma40tzPoW9d0GzFf8WPa30d4Flg/132
day,2024/10/8,科技,,,,,68,软件室,ruanjs2021,1,24087,24087,24087,34,166,213,1011.72,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7gy6enDUKUthKRMUstURedbJZO7a6GP8cOVXWaicbJc7g/132
day,2024/10/8,科技,,,,,69,运营研究社,U_quan,2,24838,22715,12419,21,96,818,1008.73,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5UTS84f6BJwP1FzIKNF4XNov3yokXl1REEicQOQia2JYhw/132
day,2024/10/8,科技,,,,,70,智联招聘,zhaopin-com,1,20247,20247,20247,17,104,735,1006.01,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5eicYav5t4iar7UfdRkrd6dckVsNyQBjSDPJqXNicJ8eYDg/132
day,2024/10/8,科技,,,,,71,笔记侠,Notesman,4,18800,14643,4700,100,226,2000,1002.3,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4DibtZaKLw0xbIDNp3oa3U9VgX6u5e9B1P1ZkPkQgqOpQ/132
day,2024/10/8,科技,,,,,72,粥左罗,fangdushe520,6,25098,21230,4183,76,162,1142,1001.59,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4jIzEJBl4MoaicBtcxJyLxQ1ayzmxRUfock1y2DrcQLow/132
day,2024/10/8,科技,,,,,73,国网新疆电力有限公司,xjsgcc95598,2,23712,18888,11856,23,76,1057,1000.02,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4Unzc7uONYn3KQSrsU8ICsw7q4YialH0RiawpzehhTjC4w/132
day,2024/10/8,科技,,,,,74,小潴创投,xiaozhuchuangtou,1,14020,14020,14020,265,433,355,998.51,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5zndVB1srC2gyI6ku1EcQwLxE4LV8vDZIW2TtPQthTaw/132
day,2024/10/8,科技,,,,,75,果粉俱乐部,cxkj-001,5,47830,37191,9566,36,82,109,997.88,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7YZLbzaCCMFvAxiaaP4nKg9yrSca34a7ADtenYoTx1qvw/132
day,2024/10/8,科技,,,,,76,利兄日志,lixiongppt,1,31822,31822,31822,6,21,226,995.29,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7pJ8lrmLgDicdj2cBC24SNqrvkoK3Yat4tgGTxROInSHw/132
day,2024/10/8,科技,,,,,77,河南移动,hnyd4g,3,43833,23883,14611,37,264,51,994.55,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5L1H2foLXn1bMrSHu8uwWoYzRtGRqEhRpMheXhzthagg/132
day,2024/10/8,科技,,,,,78,联想控股微空间,LEGEND_HOLDINGS,1,20050,20050,20050,92,216,115,986.41,http://wx.qlogo.cn/mmhead/Q3auHgzwzM65DzPu5oUaib3mNEiaH79XWfSJChmp7HMjD9zNLdGqYgfg/132
day,2024/10/8,科技,,,,,79,智东西,zhidxcom,2,17814,17814,8907,68,133,1050,986.17,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7iamv4Ze8TWTiczxnUhga2u7Ss6WPRStuhnItLymLiaeCRA/132
day,2024/10/8,科技,,,,,80,冯仑风马牛,fengluntalk,2,15660,13411,7830,77,165,1256,984.22,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6GDuV1GE2UROV61mvzPpb8SV9NmJ1Rlicib5dDCMyn4zew/132
day,2024/10/8,科技,,,,,81,职场环,job2job,1,21812,21812,21812,19,74,260,981.07,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7LzWXmib3WM0hZicxxE1mXibapa2I5CCkCWYC1XFVkKdL8g/132
day,2024/10/8,科技,,,,,82,Vogue Business,VogueBusinessChina,1,15723,15723,15723,93,107,373,978.83,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5EoKvenCaXiakkq0z3C7xWlKzWYTjpUYbqGtxOjDrFkmA/132
