,title,link,create_time
97,活动预告 | 信息管理学院学生会第十三周日程表,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201251&idx=3&sn=4d72191ad78860667a258c531e1e59b4&chksm=bd13b3568a643a40badf9f7c877734e6406adcd6353c7069ff829cd284e06c0e83f3e044f29e#rd,2016/11/28 22:52
98,狼人杀复赛：小心，狼人出没！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201249&idx=1&sn=dfbe1b753d4199d21be1746251ca26b7&chksm=bd13b3548a643a42b65971086378ae3164b7311c78695138e728949b32db1c7dace17b39f9d2#rd,2016/11/27 23:03
99,学术沙龙 | 趣味数学，大开脑洞,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201249&idx=2&sn=4b1f9dbf5a5730be0deac335b712c1d2&chksm=bd13b3548a643a42cb2e67010539b288008a54069ac34da06e207a018af06e7f03739df08e8e#rd,2016/11/27 23:03
100,环山跑，遇见最美珞珈,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201247&idx=1&sn=4bb09d03f15fd64c9bb4b78b56e6770d&chksm=bd13b36a8a643a7c0be4d284d3e7e1741e7cc25d2777840f6c6ba581af50b7d24c15e138622e#rd,2016/11/26 22:50
101,喜报 | 信息管理学院获心理健康优秀成果二等奖,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201247&idx=2&sn=5bc1c98fd46efeab4ab83db67b313cae&chksm=bd13b36a8a643a7cb78ac886a0b293912f9b0cfb19aa899c6912615c659d83971e76eb04cce8#rd,2016/11/26 22:50
102,“缓解压力，与乐同行”——14档案心理健康教育班会,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201247&idx=3&sn=922fe278fa82b239eebf903626062466&chksm=bd13b36a8a643a7cb9a2851aeafbf1c103e2c8deadcac8e408f02b8a702129c64211f4af4404#rd,2016/11/26 22:50
103,通知 | 11月文明寝室检查结果,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201247&idx=4&sn=c2e62ac0587adc251571b1680502a649&chksm=bd13b36a8a643a7c67da5b907bc4d704c469385b3c095033202b618239319e2cdb2765a194e8#rd,2016/11/26 22:50
104,重磅 | 咱的合唱团建成支部啦,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201239&idx=1&sn=3c8fd5363fa92259c64eb26397903731&chksm=bd13b3628a643a746145dc50a4f3eed25e3eba5f8ea6a53ef5ea2287bacfc99cfcda2d9e28a3#rd,2016/11/25 23:30
105,心理健康讲座 | 适应--生命永恒的主题,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201239&idx=2&sn=20e2c0f27772aa7eb74bf7d6b9631628&chksm=bd13b3628a643a74bfe54bd9c29564cc65494e9aea28cf979fa49ae6aca01c8905fbc7825fda#rd,2016/11/25 23:30
106,通知 | 武汉大学2016年青年志愿者评选表彰,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201239&idx=3&sn=bb90a7689986e657bb0d9dc3023af137&chksm=bd13b3628a643a74819532e515f695eed3e5f2ec488081a10cf553509f1e1529f61f7dca6b9f#rd,2016/11/25 23:30
107,狼人杀 | 连卖三队友，坐稳金刚狼！（初赛复盘&复赛预告）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201233&idx=1&sn=40afc32a3be22185072c874ad20787ca&chksm=bd13b3648a643a725011b9f106fe93b36937bc0c063a98ecbf55fe7b800c29e1942f3d6400cc#rd,2016/11/24 23:09
108,生权部 | 防患于未然——消防安全知识专题讲座,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201233&idx=2&sn=a82a7c944e903e891c4f36540878eedc&chksm=bd13b3648a643a727af649d0eaef5dd33e486fe76bbfa84684a521336f5c1b79d80c61bae00d#rd,2016/11/24 23:09
109,通知 | 国家级“活力团支部”申报,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201233&idx=3&sn=f24d1c663e8e1707123cdd67a2d11838&chksm=bd13b3648a643a72513e3504776c9dbf81063cb48c2b173fd1707341b4fdd3a1878b089fe606#rd,2016/11/24 23:09
110,体育嘉年华 | 跟我走吗？我没有故事也没有酒。,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201230&idx=1&sn=d13bc76a7444bd7b4c9d06391340d5f5&chksm=bd13b37b8a643a6d14260a8368c0aa1c52f6e1b3ed0104f5b6208995d0c0808bdbceba0feeb3#rd,2016/11/23 23:25
111,学术沙龙 | 趣味数学，大开脑洞,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201230&idx=2&sn=8247878a46f7c3fc4b746029fc6bdee5&chksm=bd13b37b8a643a6dc5cca13639e59f1e7898cf59e588b1f4b899d079b48967da32f71b4d5d2c#rd,2016/11/23 23:25
112,骨干班 | 美女学姐教你玩转PS,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201230&idx=3&sn=17ae0fc8d2f146d0f4756013b2eb647d&chksm=bd13b37b8a643a6d5e26114f691ce76328f85e0d106f028bc37a007c01ca6f7482d9fa5ae325#rd,2016/11/23 23:25
113,生权部 | 生小权喊你来领奖啦！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201230&idx=4&sn=57ccc90bc64d28504edbfbb0bb287f1a&chksm=bd13b37b8a643a6d7484300834bdd62a7edb91c79fb0e2a07950d36f442769335d19e3480f2f#rd,2016/11/23 23:25
114,分团校 | 青春献祖国 永远跟党走,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201230&idx=5&sn=4ac820f9db53ec8ed4ac5e07ea2edae8&chksm=bd13b37b8a643a6d7435217d8c54e65f35b171fe34f4bfecfc8245c7d63124e23dffc7cf5299#rd,2016/11/23 23:25
115,新生辩论赛 | 口舌之间的激烈对决,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201211&idx=1&sn=64042862d69e868cc20ae1655f271562&chksm=bd13b30e8a643a1886606992f7b836ff1c9ac88fe3466d436949480405c7dd91d20dd86cb1cc#rd,2016/11/22 23:18
116,就业指导月 | 第三届模拟求职大赛成功举办,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201211&idx=2&sn=e425a4df31ad499ac693d4d58ea4e94e&chksm=bd13b30e8a643a18ba68114a15bd8f91565b2c78b0ff49a0ecd4191f33989f4f7a1bdc254910#rd,2016/11/22 23:18
117,通知 | 体测成绩可查询,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201211&idx=3&sn=229395dabd73aa18942cef283cd75439&chksm=bd13b30e8a643a1873d0cc65131d2c576ec4f477352ff5349a0ec0d1b95d949e26c430045930#rd,2016/11/22 23:18
118,帮推 | 武汉大学第一届“创设杯”模拟社团大赛,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201211&idx=4&sn=b8c4f804a9d855455b3bd1c33ee8a38a&chksm=bd13b30e8a643a1847ec1682976e8cd07362f371f1de014633bca2393bdc14c6f7a1cab19d7a#rd,2016/11/22 23:18
119,大数据 | 新平台，新logo，只为更好服务你,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201207&idx=1&sn=6b6e439767c9d9404d9ead4bf55c4a1f&chksm=bd13b3028a643a14687e162ff00994b4d072c56c1a4727016db8c236b08b23b042af111aeb96#rd,2016/11/21 23:20
120,活动预告 | 信息管理学院学生会第十二周工作日程表,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201207&idx=2&sn=08049c2ab2587401e9bcd2b3b9551273&chksm=bd13b3028a643a14837faddc25ee34c1858ce8dfe47e02df39dfbb66b8a4e7feb3c5376f3554#rd,2016/11/21 23:20
121,生权部|新生规章制度考试,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201207&idx=3&sn=36f1461eed9fd52ab4394bac782f39b5&chksm=bd13b3028a643a1425eb8f45b76cba1f815f14bbef90ae33e09964288a09e25c456af6fbc2f3#rd,2016/11/21 23:20
122,狼人杀 | 初赛盛况和复赛晋级名单,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201201&idx=1&sn=b7f0d839fc8d64ecfbd36d72c0076630&chksm=bd13b3048a643a12f927985cf8a9db9302ae54a13f9d89e5ecb99f1d4fc0a622fa469c58a029#rd,2016/11/20 23:15
123,骨干班 | 视频剪辑：技术大神的必备技能,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201201&idx=2&sn=a6be8c3cc41e1f49a399490116bc3c48&chksm=bd13b3048a643a12e86ddf91f5ce51a27934381499ca8a56ced9cb250fca2062eac061d465af#rd,2016/11/20 23:15
124,通知 | 关于11月份文明寝室检查的通知,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201197&idx=1&sn=35d86c72bb08a2537832dd04b95e2465&chksm=bd13b3188a643a0e8b2f5c5423cb811db7a5a426d19450c7d304386401f7dcd497bb8c3ec34e#rd,2016/11/19 23:16
125,新闻沙龙｜新媒体运营的PPT修炼术,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201197&idx=2&sn=2b1cc27fb151d8850115ed767d284af3&chksm=bd13b3188a643a0e8a4311403d3cb6b7621146f590a285e8ec458469cb4ae980882978703668#rd,2016/11/19 23:16
126,"帮推 | 武大首届""珞珈Kill""狼人杀挑战赛正式开启",http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201197&idx=3&sn=14c96a374f57ad89965d2886ff114964&chksm=bd13b3188a643a0ed648418a46960470c93b1772655045f27959c59571b629b8349af851e312#rd,2016/11/19 23:16
127,秘书处 | 武大的树，与武大的我们,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201195&idx=1&sn=4ae85853c3f4861e007a2225960e5469&chksm=bd13b31e8a643a08abe6b27f7d55488eb0294388985c6bb4e926cb900db28764cae04b3f89ab#rd,2016/11/18 22:32
128,乌镇互联网大会响起武大声音！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201195&idx=2&sn=368665346ef22b1be58188ab1abfd099&chksm=bd13b31e8a643a0869c017851eba5ef6f5ea3f97ca285467c7c587ccd8d00e23f17e8a660851#rd,2016/11/18 22:32
129,金秋合唱专访 |“我们”以梦为马，唱响信管年华（下）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201193&idx=2&sn=0fe1331fc92d3f9ca78d5f5ac1d08472&chksm=bd13b31c8a643a0a4e27bcec64d7e65e8920c0a4a7540a6f7c0330ee666ffba9cfc72dd4293b#rd,2016/11/17 23:19
130,班级投稿|从黑暗中醒来——记16管一校新生团支部挑战赛夺冠（附风采展示视频）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201193&idx=3&sn=1204bb0fbcb9342a03f3f271a7725939&chksm=bd13b31c8a643a0a262c531b2013ec0d5793fe5e19ea79b0ddefebb8cf5f2b64f06ecc69351c#rd,2016/11/17 23:19
131,金秋合唱专访|“我们”以梦为马，唱响信管年华（上）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201183&idx=1&sn=eecebfbd9872f78a3665b2709aac0500&chksm=bd13b32a8a643a3c5467dfd90f02774187b10c34ea29c96bca99a72caa27d46e400ea0768306#rd,2016/11/16 22:43
132,组织部 | 分团校：团学趁年华，珞青守初心,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201183&idx=2&sn=4a31fc8ecfdd3d7061e66d8e912bd615&chksm=bd13b32a8a643a3cfed29909c4b9ac748e8ebe21685857b23711dc2df4842de6b53c3f44caf0#rd,2016/11/16 22:43
133,宣传部 | 听说宣传部大神多多，你确定不进来观赏一下神级PS作品？,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201183&idx=3&sn=5157cb124503901bc3df7bcf19da8e53&chksm=bd13b32a8a643a3c5020c213c9e239eef4a131e0a000bcbe5a85db7fdba9cce851258a2350c3#rd,2016/11/16 22:43
134,狼人杀丨报名数据大揭秘（这次点击“阅读原文”真的可以报名了！）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201171&idx=1&sn=71b728328aaccd24c19e1275bd2a0b7c&chksm=bd13b3268a643a302de9d0587b1a5b21dc1a4cdb2234ff620b954a466220c883ca00aecaac60#rd,2016/11/15 22:44
135,帮推 | 真人图书馆——中国青年在非洲,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201171&idx=2&sn=39e426740ff8a977b19fa7e3ff4f2ecb&chksm=bd13b3268a643a308dbdc73b045eb3437c485b4e916e1de97ddaf69e09290e5fbb8c71289d9a#rd,2016/11/15 22:44
136,通知 |“扬‘六有’之风，书珞珈新章”主题团日活动获奖名单,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201171&idx=3&sn=30485e1d2bf5cf803f5957cb3d8b5701&chksm=bd13b3268a643a3020135dea4b65128d5a16c7610c50c6abc5aa6bdd51fcb099edf65cfbf389#rd,2016/11/15 22:44
137,败家报告｜武大人双十一剁手记录~,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201171&idx=4&sn=63a5c8e935446a3bc44a84706c064a57&chksm=bd13b3268a643a3027b6e6ae924d317df5b5ae360f6553738018c4e5ac9732e132f884f74bb1#rd,2016/11/15 22:44
138,狼人杀 | 信管杯首届狼人杀挑战赛正式报名,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201159&idx=1&sn=9c7ed4433c0045e296f8e5558b76c835&chksm=bd13b3328a643a2408ad875bd3e4ad5e189930edcb9a9eaaac7f9d6e1cc7cbb227b26ba9c343#rd,2016/11/14 23:28
139,生权部 | 安全知识竞赛等你来参加~,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201159&idx=2&sn=0127fb3de88eb47ff8f6fcf147f94dd0&chksm=bd13b3328a643a24761ada1403d63ee9ef88f72acd796006e72181b4afc9a5e8582b6217a586#rd,2016/11/14 23:28
140,通知 | 安全知识讲座,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201159&idx=3&sn=790e402165439de31897cbc6878fe6c7&chksm=bd13b3328a643a24dc0e37823fe30ee2780ec6d01b4f093d46c06105b20c535263dea4fcafb2#rd,2016/11/14 23:28
141,活动预告 | 信息管理学院学生会第十一周日程表,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201159&idx=4&sn=b79ad838c5cd090ef5aebdebd0d5f3f8&chksm=bd13b3328a643a2403acc303bc75c3052e39ed2bb7d101c47766d5cad1be440949fb91164547#rd,2016/11/14 23:28
142,羽毛球队 | 洪荒之力 羽动信管,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201152&idx=1&sn=7cd201ed045c97169d5edfe089c1a7e4&chksm=bd13b3358a643a23d0efea0c7b15531c7c465e85de4acc52c4313607949e1b7fef7ca6ab7a83#rd,2016/11/13 23:02
143,帮推｜为武大印包系范春伸同学募捐倡议书,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201152&idx=2&sn=489e2dbad0f89a1a713e133ba9cf5a67&chksm=bd13b3358a643a232c817af20a657794a3981be33e29f00e9fc91a5af3a72699034c362c7b20#rd,2016/11/13 23:02
144,就业指导 | 亮出你我的职场风采,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201152&idx=3&sn=b8cdc96544a8113760bffe13cd732a66&chksm=bd13b3358a643a23841ea1789e63d8064b95895639ef667051d859af1027070b8dad5bef9f63#rd,2016/11/13 23:02
145,金秋合唱|金秋流光壮哉信管，以音相和纵情而歌（附现场视频）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201146&idx=1&sn=a1d03d81909f4ad15a92336e19e4d7ca&chksm=bd13b3cf8a643ad9ee6abdc3ec7118ca4b489229c90a89b6f82170488fc031704f7759355c65#rd,2016/11/12 23:47
146,2016信管院新生辩论赛战火重燃,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201146&idx=2&sn=3b0ab640422951653832db2ff0e9d627&chksm=bd13b3cf8a643ad90899ac11d01d70273b07cdd3a3836fe6eda505795a4a16dc43af0330ff8c#rd,2016/11/12 23:47
147,青春畅想—记16管一团支部“3+X”夺冠,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201146&idx=3&sn=0ae9f84245a8ccf3bddf03cbec65d037&chksm=bd13b3cf8a643ad9fda159d24e43ae72a70b6c7180aebb70e92df5aa742c754adfd2e8dcfdb2#rd,2016/11/12 23:47
148,视频 | 以音想和，纵情而歌——金秋合唱重磅开启,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201133&idx=1&sn=413bef51c616a2bfd7e52c3d11ae7037&chksm=bd13b3d88a643ace98a3018445f746cfa45e2686982452dd28b05564ba79f200755036e8703a#rd,2016/11/11 23:06
149,金秋舞蹈专访 | 秋舞霓裳，秀色益彰,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201133&idx=2&sn=d3ae666507665e78a034e3058a79586b&chksm=bd13b3d88a643ace6a2d1110e6f6321c260bf9991a5311fc7f42469fa96ee77cf82aa3b3d834#rd,2016/11/11 23:06
150,信管演说家 | 金句与才气齐飞，精彩共激情一色（附决赛视频！）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201133&idx=3&sn=ac97e554c71d860321557b7075b4f114&chksm=bd13b3d88a643acec081b461452487c93a3034f89646c38d6111b6c305bfec62bed864592357#rd,2016/11/11 23:06
151,狼人杀 | 信管杯首届狼人杀挑战赛，等你来！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201128&idx=1&sn=487282b14f24edc4a709ca578d578fee&chksm=bd13b3dd8a643acbeb21923d3e19f95db57979225f03e4e1d71d6a9577c84a90e2f6f1a6027a#rd,2016/11/10 23:25
152,公众号 | 我们的名字，由你来定！,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201128&idx=2&sn=b07e71bf29fe33a34a1ae803e4c391c4&chksm=bd13b3dd8a643acb1316af1a62718099a1751fe1fb25182009240206a23c01e555dd86bdd331#rd,2016/11/10 23:25
153,校运人物（下篇）| 信管乘风，搏击长空,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201119&idx=1&sn=1edaf6ea231ea78296ff2109af5990a7&chksm=bd13b3ea8a643afc6ac328e35e3fbd0b8637f3553bb1ee3773eee146421855ac68b7514cf4e4#rd,2016/11/9 22:57
154,学习部 | 学术沙龙，遇见最美的自己,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201119&idx=2&sn=089d6124576bd0e388b6cb09040083d5&chksm=bd13b3ea8a643afc85c14c0186d2ba0235c7d10049b8a328bc0ddae2f965715997f2c63db05f#rd,2016/11/9 22:57
155,组织部 | 胸怀理想追求，为青春指引方向——记15图二主题团日活动,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201119&idx=3&sn=773c8e754f9a848d01082e2d502e84c7&chksm=bd13b3ea8a643afc775956425bb71e3624963f63278c76c9261ab17bc1ff0e81ae128e2c942c#rd,2016/11/9 22:57
156,金秋辩论队专访 | 一程相逢，三生有幸,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201118&idx=1&sn=9e94a7d86633a629b492d0ed7da41a59&chksm=bd13b3eb8a643afd7805664900ed05612f96efd5027624a15468a157d9cb79a5fe07352cf341#rd,2016/11/8 23:03
157,校运人物（上篇） | 信管乘风 ，搏击长空,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201118&idx=2&sn=e4733c408a28a9a6c5498e4314efb3bd&chksm=bd13b3eb8a643afd7facfa5692fd207ae61c458bfee8ee236c378f653dd9967691ffc6e2e010#rd,2016/11/8 23:03
158,足球队 | 绿荫相遇，我的小幸运,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201118&idx=3&sn=c7f95b80f2e4af63a90cda692f59038d&chksm=bd13b3eb8a643afda66f64055dd5252963207c53c0237e25b30f1478e64ff407a530e2d2c3ca#rd,2016/11/8 23:03
159,通知 | 重磅改革！微信平台班级投稿说明,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201118&idx=4&sn=e593511e6436facc916108eeb3cb3cc1&chksm=bd13b3eb8a643afd2267a18832563824006636659cc2220cc84556d35d4a5b3e3085a27d743a#rd,2016/11/8 23:03
160,校运会 | 信管健儿再创辉煌,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201099&idx=1&sn=95b09907aaf957bc76c7bcda24d43060&chksm=bd13b3fe8a643ae863a6e643c3a2b6f1230d488475546937dcc4b637c94643cf34ed981563bf#rd,2016/11/7 0:01
161,新生演讲赛 | 唇枪舌战下的青春（内附投票！）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201099&idx=2&sn=5e328d8181467c9ae80e922fc639bea7&chksm=bd13b3fe8a643ae8157a7f8c700fa91a89114a1abc3d549c0e8bffcf1d087524f2d99f9a079f#rd,2016/11/7 0:01
162,心理情景剧 | 为心灵播撒阳光,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201099&idx=3&sn=8c35bbf662d802c006ac1dabb23b78a1&chksm=bd13b3fe8a643ae83d05c0efb8cac263812c9cf554251cfba1d1396622d9a8c583280cc123a5#rd,2016/11/7 0:01
163,帮推 | “绘声绘影绘六有”——弘扬优秀传统文化主题活动,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201099&idx=4&sn=cd37162844743f662b53e7c3db6e94e5&chksm=bd13b3fe8a643ae8f41905a558ea6fe4167a7629eb8a1fb294534053fc2b4e942dce51e1c188#rd,2016/11/7 0:01
164,金秋舞蹈 | 金秋信管，秀色芳华,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201093&idx=1&sn=8188d4dace6e6dae2472af981174ab85&chksm=bd13b3f08a643ae6388681ca78f18d865a1cfe2771132cbf31b7366722997976cf934a7f54ec#rd,2016/11/6 0:00
165,视频 | 幻化之魂——金秋服饰设计师专访,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201093&idx=2&sn=9c37d1843398016706c8ba900d729cc9&chksm=bd13b3f08a643ae6a4a0fa5b49c04571a64b6ff9b94267e0188cd973b30c347c26cf0d4a4cc0#rd,2016/11/6 0:00
166,通知 | 武汉大学第十一届“芙蓉学子·榜样力量”优秀大学生评选活动,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201093&idx=3&sn=bddc8e007f55a54d5cfe73584050ebce&chksm=bd13b3f08a643ae612658a8cb203094e0cdb0818c0be92de023f0ced69ee5b3c3744c9ace09f#rd,2016/11/6 0:00
167,“信管演说家”| 初战赛况,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201093&idx=4&sn=f67973824cdd9fc0ed012b7b11145f25&chksm=bd13b3f08a643ae626cb932f68df23bfd0374853f45787ec6f3b7198f465d24794879fb4c8e6#rd,2016/11/6 0:00
168,人资部 | 探访出版事：就业指导月第四次课程,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201093&idx=5&sn=af8ff329aa1f6ec253de4d8077a2f81e&chksm=bd13b3f08a643ae6aec3cfda0c415869397e71f072cbd483a8a85b41646ee7c3b7abe7162c95#rd,2016/11/6 0:00
169,视频 | 金秋舞蹈--红扇翻飞，舞姿绽放,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201083&idx=1&sn=6f757679fee6290cce756e102e341658&chksm=bd13b38e8a643a98f55eb593cb57f7d51404406c5d597660b8920a14f6a8e1ca08141019743b#rd,2016/11/4 23:39
170,快讯 | 校运赛场信管健儿展雄风,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201083&idx=2&sn=5c2b5942b88e838e779ce1d82b39deab&chksm=bd13b38e8a643a981dd70729b2203a0d50e168b8583f8986f2147c7e0619eed9ca088d222b7a#rd,2016/11/4 23:39
171,视频 | 宣传部，让大脑和电脑一起烧起来,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201083&idx=3&sn=4a9739ed02ac30e4c20b2152e5fe3611&chksm=bd13b38e8a643a9862f1e07c1a942fbeeb77064102412e684ea96feae35719593307f991d296#rd,2016/11/4 23:39
172,金秋情景剧剧组专访 | 当我途径你们的盛放,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201061&idx=1&sn=5a6f8d3e46205b122cb13f44468391a6&chksm=bd13b3908a643a86e1c09588a06cfb352c6675b61fa08dfabdb5e3c7f1037f9efa1c3bccd7e6#rd,2016/11/3 22:48
173,人物 | 裴俊良：多读书总是没错的,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201061&idx=2&sn=7f5576b83d012067c197871c3ed8e094&chksm=bd13b3908a643a86ac8e4d3a215b0c7cb811e07dfbd711949f83b14a90a976ffd5033d30af71#rd,2016/11/3 22:48
174,校运会 | 东风吹，战鼓擂，信管校运怕过谁！（附校运会赛程）,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201061&idx=3&sn=0d0dff0b521bbb0ad3b4075f8db14df9&chksm=bd13b3908a643a864f3376540d645998b46dd26223096d2a15fabe2d4e4ac0389dd245a130b3#rd,2016/11/3 22:48
175,通知 | 班级风采大赛、团支部擂台赛、新生规章制度考试,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201061&idx=4&sn=d34ebe56335287c86e5e149bc222518e&chksm=bd13b3908a643a86abd993c444f5bba98aa20fd5e06e5bad0a10b5df5bd0541fcb44c4b0f982#rd,2016/11/3 22:48
176,金秋服饰团队专访 | 当梦幻化成真,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201054&idx=1&sn=a31184c7dc996c0447059663942ff4e1&chksm=bd13b3ab8a643abd55a3812f49afd4211db9733adc950b8d8c50750ed6065bfc095da450bc0e#rd,2016/11/2 23:18
177,金秋辩论 | 千磨万击还坚劲，信管雄辩永不弃,http://mp.weixin.qq.com/s?__biz=MjM5Njk3Nzg4Mg==&mid=2651201054&idx=2&sn=47bf6d5f2ce61e4c0f4b7babf8bc8bab&chksm=bd13b3ab8a643abd138617f817c784d93e2c7cb3f0eb40d38cfef6e755b8c73879f36581ba09#rd,2016/11/2 23:18
